Short,Name,URL
US,College of St. Catherine,www.stkate.edu
US,College of St. Elizabeth,www.st-elizabeth.edu
US,College of St. Joseph,www.csj.edu
US,College of St. Mary,www.csm.edu
US,College of St. Rose,www.strose.edu
US,College of St. Scholastica,www.css.edu
US,College of the Atlantic,www.coa.edu
US,College of the Holy Cross,www.holycross.edu
US,College of the Ozarks,www.cofo.edu
US,College of Visual Arts,www.cva.edu
US,College of William and Mary,www.wm.edu
US,Colorado Christian University,www.ccu.edu
US,Colorado College,www.cc.colorado.edu
US,Colorado School of Mines,www.mines.edu
US,Colorado State University,www.colostate.edu
US,Colorado State University-Pueblo,www.colostate-pueblo.edu
US,Colorado Technical University,www.colotechu.edu
US,Columbia College Chicago,www.colum.edu
US,Columbia College Hollywood,www.columbiacollege.edu
US,Columbia College of Missouri,www.ccis.edu
US,Columbia College South Carolina,www.colacoll.edu
US,Columbia Commonwealth University,www.ccwu.edu
US,Columbia International University,www.ciu.edu
US,Columbia Southern University,www.columbiasouthern.edu
US,Columbia Union College,www.cuc.edu
US,Columbia University,www.columbia.edu
US,Columbus College of Art and Design,www.ccad.edu
US,Columbus State University,www.colstate.edu
US,Columbus University,www.columbusu.com
US,Community College of Denver,ccd.rightchoice.org
US,Concord College,www.concord.edu
US,"Concordia College, Ann Arbor",www.ccaa.edu
US,"Concordia College, Bronxville",www.concordia-ny.edu
US,"Concordia College, Moorhead",www.cord.edu
US,"Concordia College, Selma",higher-ed.lcms.orgselma.htm
US,"Concordia College, Seward",www.cune.edu
US,"Concordia College, St. Paul",www.csp.edu
US,"Concordia University, Austin",www.concordia.edu
US,"Concordia University, Irvine",www.cui.edu
US,"Concordia University, Mequon",www.cuw.edu
US,"Concordia University, Portland",www.cu-portland.edu
US,"Concordia University, River Forest",www.curf.edu
US,Connecticut College,www.conncoll.edu
US,Converse College,www.converse.edu
US,Conway School of Landscape Design,www.csld.edu
US,Coppin State College,www.coppin.edu
US,Cornell College,www.cornell-iowa.edu
US,Cornell University,www.cornell.edu
US,Cornish College of the Arts,www.cornish.edu
US,Cosmopolitan University,www.cosmoedu.net
US,Covenant College,www.covenant.edu
US,Cranbrook Academy of Art,www.cranbrookart.edu
US,Creighton University,www.creighton.edu
US,Crichton College,www.crichton.edu
US,Crown College,www.crown.edu
US,Culver-Stockton College,www.culver.edu
US,Cumberland College,www.cumber.edu
US,Cumberland University,www.cumberland.edu
US,Curry College,www.curry.edu:8080
US,Daemen College,www.daemen.edu
US,Dakota State University,www.dsu.edu
US,Dakota Wesleyan University,www.dwu.edu
US,Dallas Baptist University,www.dbu.edu
US,Dallas Christian College,www.dallas.edu
US,Dana College,www.dana.edu
US,Daniel Webster College,www.dwc.edu
US,Danville Area Community College,www.dacc.cc.il.us
US,Dartmouth College,www.dartmouth.edu
US,Darton College,www.darton.edu
US,"Davenport College of Business, Grand Rapids",www.davenport.edugrandrapids
US,"Davenport College of Business, Kalamazoo",www.davenport.edukalamazoo
US,"Davenport College of Business, Lansing",www.davenport.edulansing
US,Davidson College,www.davidson.edu
US,Davis and Elkins College,www.dne.edu
US,Deaconess College of Nursing,www.deaconess.edu
US,Delaware State University,www.dsc.edu
US,Delaware Valley College,www.devalcol.edu
US,Delta International University,www.delta-university.org
US,Delta State University,www.deltast.edu
US,Denison University,www.denison.edu
US,Denver Paralegal Institute,www.paralegal-education.comcampusescosprings
US,Denver Technical College,www.dtc.edu
US,DePaul University,www.depaul.edu
US,DePauw University,www.depauw.edu
US,DeSales University,www.desales.edu
US,Design Institute of San Diego,www.disd.edu
US,Detroit College of Business,www.dcb.edu
US,Detroit College of Business - Flint,www.davenport.edue3front.dll?durki=1283
US,Detroit College of Business - Warren,www.davenport.edue3front.dll?durki=108
US,Detroit College of Law,www.dcl.edu
US,"DeVry Institute of Technology, Chicago",www.chi.devry.edu
US,"DeVry Institute of Technology, Columbus",www.devrycols.edu
US,"DeVry Institute of Technology, Decatur",www.atl.devry.edu
US,"DeVry Institute of Technology, DuPage",www.dpg.devry.edu
US,"DeVry Institute of Technology, Irving",www.dal.devry.edu
US,"DeVry Institute of Technology, Kansas City",www.kc.devry.edu
US,"DeVry Institute of Technology, Phoenix",www.phx.devry.edu
US,"DeVry Institute of Technology, Pomona",www.pom.devry.edu
US,Dickinson College,www.dickinson.edu
US,Dickinson State University,www.dsu.nodak.edu
US,Dillard University,www.dillard.edu
US,Divine Word College,www.svd.org
US,Dixie College,www.dixie.edu
US,Doane College,www.doane.edu
US,Dominican College,www.dc.edu
US,Dominican College of San Rafael,www.dominican.edu
US,Dominican School of Philosophy and Theology,www.dspt.edu
US,Dominican University,www.dom.edu
US,Dominion College,www.dominion.edu
US,Dordt College,www.dordt.edu
US,Dowling College,www.dowling.edu
US,Drake University,www.drake.edu
US,Drew University,www.drew.edu
US,Drexel University,www.drexel.edu
US,Drury College,www.drury.edu
US,Duke University,www.duke.edu
US,Duluth Business University,www.dbumn.edu
US,Duquesne University,www.duq.edu
US,D'Youville College,www.dyc.edu
US,Earlham College,www.earlham.edu
US,EarthNet Institute,www.eni.edu
US,East Carolina University,www.ecu.edu
US,East Central University,www.ecok.edu
US,Eastern College,www.eastern.edu
US,Eastern Connecticut State University,www.ecsu.ctstateu.edu
US,Eastern Conservatory of Music,easternconservatory-music.org
US,Eastern Illinois University,www.eiu.edu
US,Eastern Kentucky University,www.eku.edu
US,Eastern Mennonite University,www.emu.edu
US,Eastern Michigan University,www.emich.edu
US,Eastern Nazarene College,www.enc.edu
US,Eastern New Mexico University,www.enmu.edu
US,Eastern Oregon University,www.eou.edu
US,Eastern Virginia Medical School,www.evms.edu
US,Eastern Washington University,www.ewu.edu
US,East Stroudsburg State University,www.esu.edu
US,East Tennessee State University,www.etsu.edu
US,East Texas Baptist University,www.etbu.edu
US,East-West University,www.eastwest.edu
US,Eckerd College,www.eckerd.edu
US,Edgewood College,www.edgewood.edu
US,Edinboro University of Pennsylvania,www.edinboro.edu
US,Edison Community College,www.edison.edu
US,Edward Waters College,www.ewc.edu
US,Elizabeth City State University,www.ecsu.edu
US,Elizabethtown College,www.etown.edu
US,Elmhurst College,www.elmhurst.edu
US,Elmira College,www.elmira.edu
US,Elms College,www.elms.edu
US,Elon College,www.elon.edu
US,Embry-Riddle Aeronautical University,www.embryriddle.edu
US,"Embry Riddle Aeronautical University, Prescott",www.prescott.erau.edu
US,Emerson College,www.emerson.edu
US,Emmanuel College,www.emmanuel.edu
US,Emmanuel College Georgia,www.emmanuel-college.edu
US,Emmaus Bible College,www.emmaus.edu
US,Emory & Henry College,www.ehc.edu
US,Emory University,www.emory.edu
US,Emporia State University,www.emporia.edu
US,Erskine College,www.erskine.edu
US,Eugene Bible College,www.ebc.edu
US,Eureka College,www.eureka.edu
US,Evangel University,www.evangel.edu
US,Evergreen State College,www.evergreen.edu
US,Excel College,www.excelcollege.org
US,Excelsior College,www.regents.edu
US,Fairfield University,www.fairfield.edu
US,"Fairleigh Dickinson University, Florham-Madison Campus",www.fdu.eduvisitorcenterfmwelcome.html
US,"Fairleigh Dickinson University, Teaneck-Hackensack Campus",www.fdu.eduvisitorcenterthwelcome.html
US,Fairmont State College,www.fscwv.edu
US,Fashion Institute of New York,www.fitnyc.suny.edu
US,Faulkner University,www.faulkner.edu
US,Fayetteville State University,www.uncfsu.edu
US,Felician College,www.felician.edu
US,Ferris State University,www.ferris.edu
US,Ferrum College,www.ferrum.edu
US,Fielding Institute,www.fielding.edu
US,Finch University of Health Sciences - The Chicago Medical School,www.finchcms.edu
US,Finlandia University,www.finlandia.edu
US,Fisher College,www.fisher.edu
US,Fisk University,www.fisk.edu
US,Fitchburg State College,www.fsc.edu
US,Flagler College,www.flagler.edu
US,Florida Agricultural and Mechanical University,www.famu.edu
US,Florida Atlantic University,www.fau.edu
US,Florida Christian College,www.fcc.edu
US,Florida Community College at Jacksonville,www.fccj.org
US,Florida Gulf Coast University,www.fgcu.edu
US,Florida Institute of Technology,www.fit.edu
US,Florida International University,www.fiu.edu
US,Florida Memorial College,www.fmc.edu
US,"Florida Metropolitan University, Fort Lauderdale College",www.fmu.edu784f-784.htm
US,"Florida Metropolitan University, Tampa College",www.fmu.edu762f-762.htm
US,"Florida Metropolitan University, Tampa College Brandon",www.fmu.edu764f-764.htm
US,"Florida Metropolitan University, Tampa College Lakeland",www.fmu.edu765f-765.htm
US,Florida Southern College,www.flsouthern.edu
US,Florida State University,www.fsu.edu
US,Florida University of Medicine,www.fuom.us
US,Fontbonne College,www.fontbonne.edu
US,Foothill-De Anza Community College District,www.fhda.edu
US,Fordham University,www.fordham.edu
US,Forest Institute of Professional Psychology,www.forestinstitute.org
US,Fort Hays State University,www.fhsu.edu
US,Fort Lewis College,www.fortlewis.edu
US,Fort Valley State College,www.fvsc.peachnet.edu
US,Framingham State College,www.framingham.edu
US,Franciscan School of Theology,www.fst.edu
US,Franciscan University of Steubenville,www.franuniv.edu
US,Francis Marion University,www.fmarion.edu
US,Franklin and Marshall College,www.fandm.edu
US,Franklin College,www.franklincoll.edu
US,Franklin Pierce College,www.fpc.edu
US,Franklin Pierce Law Center,www.fplc.edu
US,Franklin University,www.franklin.edu
US,Franklin W. Olin College of Engineering,www.olin.edu
US,Frank Lloyd Wright School of Architecture,www.taliesin.edu
US,Fred Hutchinson Cancer Research Center,www.fhcrc.org
US,Freed-Hardeman University,www.fhu.edu
US,Free University (Virginia Theological University),www.vtu.edu
US,Free Will Baptist Bible College,www.fwbbc.edu
US,Fresno City College,www.fresnocitycollege.edu
US,Fresno Pacific University,www.fresno.edu
US,Friends University,www.friends.edu
US,Frostburg State University,www.fsu.umd.edu
US,Full Sail University,www.fullsail.com
US,Furman University,www.furman.edu
US,Gallaudet University,www.gallaudet.edu
US,Gannon University,www.gannon.edu
US,Gardner Webb University,www.gardner-webb.edu
US,Gemological Institute of America,www.gia.edu
US,Geneva College,www.geneva.edu
US,George Fox University,www.georgefox.edu
US,George Mason University,www.gmu.edu
US,Georgetown College,www.georgetowncollege.edu
US,Georgetown University,www.georgetown.edu
US,George Washington University,www.gwu.edu
US,George Wythe College,www.gwc.edu
US,Georgia Baptist College of Nursing,www.gbcn.edu
US,Georgia College & State University,www.gcsu.edu
US,Georgia Health Sciences University,www.georgiahealth.edu
US,Georgia Institute of Technology,www.gatech.edu
US,Georgian Court College,www.georgian.edu
US,Georgia School of Professional Psychology,www.aspp.eduga.html
US,Georgia Southern University,www.georgiasouthern.edu
US,Georgia Southwestern University,www.gsw.edu
US,Georgia State University,www.gsu.edu
US,Gettysburg College,www.gettysburg.edu
US,Glendale University College of Law,www.glendalelaw.edu
US,Glenville State College,www.glenville.wvnet.edu
US,Goddard College,www.goddard.edu
US,God's Bible School and College,www.gbs.edu
US,Golden Gate University,www.ggu.edu
US,Goldey-Beacom College,goldey.gbc.edu
US,Gonzaga University,www.gonzaga.edu
US,Gordon College,www.gordon.edu
US,Gordon Conwell Theological Seminary,www.gcts.edu
US,Goshen College,www.goshen.edu
US,Goucher College,www.goucher.edu
US,Governors State University,www.govst.edu
US,Grace Bible College,www.gbcol.edu
US,Grace College,www.grace.edu
US,Graceland College,www.graceland.edu
US,Grace University,www.graceu.edu
US,Graduate Theological Union,www.gtu.edu
US,Grambling State University,www.gram.edu
US,Grand Canyon University,www.gcu.edu
US,Grand Valley State University,www.gvsu.edu
US,Grand View College,www.gvc.edu
US,Grantham University,www.grantham.edu
US,Gratz College,www.gratzcollege.edu
US,Great Lakes Christian College,www.glcc.edu
US,Green Mountain College,www.greenmtn.edu
US,Greensboro College,www.gborocollege.edu
US,Greenville College,www.greenville.edu
US,Grinnell College,www.grinnell.edu
US,Grove City College,www.gcc.edu
US,Guilford College,www.guilford.edu
US,Gustavus Adolphus College,www.gac.edu
US,Gwynedd-Mercy College,www.gmc.edu
US,Hagerstown Community College,www.hcc.cc.md.us
US,Hamilton College,www.hamilton.edu
US,Hamilton Technical College,www.vca1.comhamiltontech
US,Hamline University,www.hamline.edu
US,Hampden-Sydney College,www.hsc.edu
US,Hampshire College,www.hampshire.edu
US,Hampton College,www.hamptoncollege.org
US,Hampton University,www.hamptonu.edu
US,Hannibal-Lagrange College,www.hlg.edu
US,Hanover College,www.hanover.edu
US,Harding University,www.harding.edu
US,Harding University Graduate School of Religion,www.hugsr.edu
US,Hardin-Simmons University,www.hsutx.edu
US,Harrington Institute of Interior Design,www.interiordesign.edu
US,Harris-Stowe State University,www.hssu.edu
US,Hartford College for Women,www.hartford.eduSchoolsCollegesHCWHCW.html
US,Hartford Graduate Center (Rensselaer at Hartford),www.hgc.edu
US,Hartwick College,www.hartwick.edu
US,Harvard University,www.harvard.edu
US,Harvey Mudd College,www.hmc.edu
US,Hastings College,www.hastings.edu
US,Haverford College,www.haverford.edu
US,Hawaii Pacific University,www.hpu.edu
US,Heartland Baptist Bible College,www.hbbc.edu
US,Hebrew College,www.hebrewcollege.edu
US,Heidelberg College,www.heidelberg.edu
US,Henderson State Univerisity,www.hsu.edu
US,Hendrix College,www.hendrix.edu
US,Heritage College,www.heritage.edu
US,Hesser College,www.hesser.edu
US,High Point University,www.highpoint.edu
US,Hilbert College,www.hilbert.edu
US,Hillsdale College,www.hillsdale.edu
US,Hiram College,www.hiram.edu
US,Hobart and William Smith Colleges,www.hws.edu
US,Hobe Sound Bible College,www.hsbc.edu
US,Hodges University,www.hodges.edu
US,Hofstra University,www.hofstra.edu
US,Hollins University,www.hollins.edu
US,Holy Apostles College,www.holy-apostles.org
US,Holy Cross College,www.hcc-nd.edu
US,Holy Family College,www.hfc.edu
US,Holy Names College,www.hnc.edu
US,Hood College,www.hood.edu
US,Hope College,www.hope.edu
US,Hope International University,www.hiu.edu
US,Houghton College,www.houghton.edu
US,Houston Baptist University,www.hbu.edu
US,Howard Payne University,www.hputx.edu
US,Howard University,www.howard.edu
US,Humboldt State University,www.humboldt.edu
US,Humphreys College,www.humphreys.edu
US,Huntington College,www.huntcol.edu
US,Huron University,www.huron.edu
US,Husson College,www.husson.edu
US,Huston-Tillotson College,www.htc.edu
US,ICI University,www.ici.edu
US,ICT College,www.ictcollege.edu
US,Idaho State University,www.isu.edu
US,Iglobal University,www.iglobal.edu
US,Illinois Benedictine University,www.ben.edu
US,Illinois College,www.ic.edu
US,Illinois College of Optometry,www.ico.edu
US,Illinois Institute of Technology,www.iit.edu
US,Illinois School of Professional Psychology - Chicago Campus,www.aspp.eduilch.html
US,Illinois School of Professional Psychology - Meadows Campus,www.aspp.eduilrm.html
US,Illinois State University,www.ilstu.edu
US,Illinois Valley Community College,www.ivcc.edu
US,Illinois Wesleyan University,www.iwu.edu
US,Immaculata University,www.immaculata.edu
US,IMPAC University,www.impacu.edu
US,Indiana Institute of Technologyy,www.indtech.edu
US,Indiana State University,www.indstate.edu
US,Indiana University at Bloomington,www.iub.edu
US,Indiana University at Kokomo,www.iuk.edu
US,Indiana University at South Bend,www.iusb.edu
US,Indiana University - East,www.iue.indiana.edu
US,Indiana University - Northwest,www.iun.indiana.edu
US,Indiana University of Pennsylvania,www.iup.edu
US,Indiana University-Purdue University at Columbus,www.columbus.iupui.edu
US,Indiana University-Purdue University at Fort Wayne,www.ipfw.edu
US,Indiana University-Purdue University at Indianapolis,www.iupui.edu
US,Indiana University - Southeast,www.ius.indiana.edu
US,Indiana University (System),www.indiana.edu
US,Indiana Wesleyan University,www.indwes.edu
US,Institute of Clinical Social Work,www.icsw.com
US,Institute of Paper Science and Technology,www.ipst.edu
US,Institute of Textile Technology,www.itt.edu
US,Institute of Transpersonal Psychology,www.itp.edu
US,IntelliTec College - Grand Junction,www.intelliteccollege.edu
US,International Academy of  Merchandising and Design Chicago,www.iamd.edu
US,International Academy of  Merchandising and Design Tampa,www.academy.edu
US,International Bible College,www.i-b-c.edu
US,International College,www.internationalcollege.edu
US,Iona College,www.iona.edu
US,Iowa State University of Science and Technology,www.iastate.edu
US,Iowa Wesleyan College,www.iwc.edu
US,Ithaca College,www.ithaca.edu
US,ITT Technical Institute Fort Wayne,www.itttech.educampus
US,ITT Technical Institute Indianapolis,www.itttech.educampus
US,ITT Technical Institute Maitland,www.itttech.educampus
US,ITT Technical Institute Portland,www.itttech.educampus
US,ITT Technical Institute West Covina,www.itttech.educampus
US,Jackson State University,www.jsums.edu
US,Jacksonville State University,www.jsu.edu
US,Jacksonville University,www.ju.edu
US,James Madison University,www.jmu.edu
US,Jamestown College,www.jc.edu
US,Jarvis Christian College,www.jarvis.edu
US,John Brown University,www.jbu.edu
US,John Carroll University,www.jcu.edu
US,John F. Kennedy University,www.jfku.edu
US,John Marshall Law School,www.jmls.edu
US,John Paul the Great Catholic University,www.jpcatholic.com
US,Johns Hopkins University,www.jhu.edu
US,Johnson Bible College,www.jbc.edu
US,Johnson County Community College,www.jccc.edu
US,Johnson C. Smith University,www.jcsu.edu
US,Johnson State College,www.jsc.vsc.edu
US,Johnson & Wales University,www.jwu.edu
US,"Johnson & Wales University, Charleston",www.jwu.educharlescamp_charles.htm
US,John Wesley College,www.johnwesley.edu
US,Jones College,www.jones.edu
US,Jones International University,www.jonesinternational.edu
US,Judson College Elgin,www.judson-il.edu
US,Judson College Marion,home.judson.edu
US,Juniata College,www.juniata.edu
US,Kalamazoo College,www.kzoo.edu
US,Kankakee Community College,www.kankakeecc.org
US,Kansas City Art Institute,www.kcai.edu
US,Kansas State University,www.ksu.edu
US,Kansas Wesleyan University,www.kwu.edu
US,Kaplan University,www.kaplan.edu
US,Katharine Gibbs School,www.kgibbs.com
US,Kean University of New Jersey,www.kean.edu
US,Keck Graduate Institute of Applied Life Sciences,www.kgi.edu
US,Keene State College,www.keene.edu
US,Keller Graduate School of Management,www.keller.edu
US,Kendall College,www.kendall.edu
US,Kendall College of Art and Design,www.kcad.edu
US,Kennesaw State University,www.kennesaw.edu
US,Kent State University,www.kent.edu
US,Kent State University - Ashtabula,www.ashtabula.kent.edu
US,Kent State University - East Liverpool,www.kenteliv.kent.edu
US,Kent State University - Salem,www.salem.kent.edu
US,Kent State University - Stark,www.stark.kent.edu
US,Kent State University - Trumbull,www.trumbull.kent.edu
US,Kent State University - Tuscarawas,www.tusc.kent.edu
US,Kentucky Christian College,www.kcc.edu
US,Kentucky State University,www.kysu.edu
US,Kentucky Wesleyan College,www.kwc.edu
US,Kenyon College,www.kenyon.edu
US,Kettering University (GMI),www.kettering.edu
US,Keuka College,www.keuka.edu
US,King College,www.king.edu
US,King's College,www.kings.edu
US,Kirksville College of Osteopathic Medicine,www.kcom.edu
US,Kirkwood Community College,www.kirkwood.edu
US,Knox College,www.knox.edu
US,Knoxville College,www.knoxvillecollege.edu
US,Kutztown University of Pennsylvania,www.kutztown.edu
US,Laboratory Institute of Merchandising,www.limcollege.edu
US,Lafayette College,www.lafayette.edu
US,Lagrange College,www.lgc.edu
US,Lake Erie College,www.lakeerie.edu
US,Lake Forest College,www.lfc.edu
US,Lake Forest Graduate School of Management,www.lfgsm.edu
US,Lakeland College,www.lakeland.edu
US,Lake Superior State University,www.lssu.edu
US,Lakeview College of Nursing,www.lakeviewcol.edu
US,Lamar University,www.lamar.edu
US,Lamar University - Port Arthur,www.pa.lamar.edu
US,Lambuth University,www.lambuth.edu
US,Lancaster Bible College,www.lbc.edu
US,Lander University,www.lander.edu
US,Lane College,www.lanecollege.edu
US,Langston University,www.lunet.edu
US,La Roche College,www.laroche.edu
US,La Salle University,www.lasalle.edu
US,Lasell College,www.lasell.edu
US,La Sierra University,www.lasierra.edu
US,Laurus Technical Institute,www.laurus.edu
US,Lawrence Technological University,www.ltu.edu
US,Lawrence University,www.lawrence.edu
US,Lebanon Valley College,www.lvc.edu
US,Lees-McRae College,www.lmc.edu
US,Lee University,www.leeuniversity.edu
US,Lehigh Univervsity,www.lehigh.edu
US,Le Moyne College,www.lemoyne.edu
US,Le Moyne-Owen College,www.lemoyne-owen.edu
US,Lenoir-Rhyne College,www.lrc.edu
US,Lesley University,www.lesley.edu
US,Letourneau University,www.letu.edu
US,Lewis and Clark College,www.lclark.edu
US,Lewis & Clark Community College,www.lc.cc.il.us
US,Lewis-Clark State College,www.lcsc.edu
US,Lewis University,www.lewisu.edu
US,Liberty University,www.liberty.edu
US,Life Chiropractic College West,www.lifewest.edu
US,Life University,www.life.edu
US,Limestone College,www.limestone.edu
US,Lincoln Memorial University,www.lmunet.edu
US,Lincoln University Missouri,www.lincolnu.edu
US,Lincoln University Pennsylvania,www.lincoln.edu
US,Lincoln University San Francisco,www.lincolnuca.edu
US,Lindenwood University,www.lindenwood.edu
US,Lindsey Wilson College,www.lindsey.edu
US,Linfield College,www.linfield.edu
US,Lipscomb University,www.lipscomb.edu
US,Livingstone College,www.livingstone.edu
US,Lock Haven University of Pennsylvania,www.lhup.edu
US,Logan College of Chiropractic,www.logan.edu
US,Loma Linda University,www.llu.edu
US,Long Island University,www.liunet.edu
US,"Long Island University, C.W. Post Campus",www.cwpost.liunet.educwiscwppost.html
US,"Long Island University, Southampton College",www.southampton.liunet.edu
US,Longwood College,www.lwc.edu
US,Loras College,www.loras.edu
US,Los Angeles College of Chiropractic,www.lacc.edu
US,Louisiana Baptist University,www.lbu.edu
US,Louisiana College,www.lacollege.edu
US,Louisiana State University and Agricultural and Mechanical College,www.lsu.edu
US,Louisiana State University at Alexandria,www.lsua.edu
US,Louisiana State University at Eunice,www.lsue.edu
US,Louisiana State University Health Sciences Center New Orleans,www.lsuhsc.edu
US,Louisiana State University in Shreveport,www.lsus.edu
US,Louisiana Tech University,www.latech.edu
US,Lourdes College,www.lourdes.edu
US,Loyola College in Maryland,www.loyola.edu
US,Loyola Marymount University,www.lmu.edu
US,Loyola University New Orleans,www.loyno.edu
US,Loyola University of Chicago,www.luc.edu
US,Lubbock Christian University,www.lcu.edu
US,Lutheran Bible Institute of Seattle,www.lbi.edu
US,Luther College,www.luther.edu
US,Lycoming College,www.lycoming.edu
US,Lynchburg College,www.lynchburg.edu
US,Lyndon State College,www.lsc.vsc.edu
US,Lynn University,www.lynn.edu
US,Lyon College,www.lyon.edu
US,Macalester College,www.macalstr.edu
US,MacMurray College,www.mac.edu
US,Macon State College,www.maconstate.edu
US,Madison University (Distance Education),www.madisonu.com
US,Madonna University,madonna2.siteobjects.compagesindex.cfm
US,Maharishi University of Management,www.mum.edu
US,Maine College of Art,www.meca.edu
US,Maine Maritime Academy,www.mainemaritime.edu
US,Malone College,www.malone.edu
US,Manchester College,www.manchester.edu
US,Manhattan Christian College,www.mccks.edu
US,Manhattan College,www.mancol.edu
US,Manhattan School of Music,www.msmnyc.edu
US,Manhattanville College,www.mville.edu
US,Mankato State University,www.mankato.msus.edu
US,Mansfield University of Pennsylvania,www.mnsfld.edu
US,Maranatha Baptist Bible College,www.mbbc.edu
US,Marian College,www.marian.edu
US,Marian College of Fond Du Lac,www.mariancoll.edu
US,Marietta College,www.marietta.edu
US,Marist College,www.marist.edu
US,Marlboro College,www.marlboro.edu
US,Marquette University,www.mu.edu
US,Marshall University,www.marshall.edu
US,Mars Hill College,www.mhc.edu
US,Martin Luther College,www.mlc-wels.edu
US,Martin Methodist College,www.martinmethodist.edu
US,Martin University,www.martin.edu
US,Mary Baldwin College,www.mbc.edu
US,Marycrest International University,www.mcrest.edu
US,Marygrove College,www.marygrove.edu
US,Marylhurst University,www.marylhurst.edu
US,Marymount College New York,www.marymt.edu
US,Marymount Manhattan College,marymount.mmm.edu
US,Marymount University,www.marymount.edu
US,Maryville College,www.maryvillecollege.edu
US,Maryville University of St. Louis,www.maryvillestl.edu
US,Mary Washington College,www.mwc.edu
US,Marywood University,www.marywood.edu
US,Massachusetts College of Art,www.massart.edu
US,Massachusetts College of Liberal Arts,www.mcla.mass.edu
US,Massachusetts College of Pharmacy and Allied Health Sciences,www.mcp.edu
US,Massachusetts Institute of Technology,www.mit.edu
US,Massachusetts Maritime Academy,www.mma.mass.edu
US,Massachusetts School of Professional Psychology,www.mspp.edu
US,Mayo Graduate School,www.mayo.edumgsgs.html
US,Mayo Medical School,www.mayo.edueducationmms
US,Mayville State University,www.masu.nodak.edu
US,McKendree College,www.mckendree.edu
US,McMurry University,www.mcm.edu
US,McNeese State University,www.mcneese.edu
US,McPherson College,www.mcpherson.edu
US,Medaille College,www.medaille.edu
US,Medcenter One College of Nursing,www.medcenterone.comnursingnursing.htm
US,Medical College of Georgia,www.mcg.edu
US,Medical College of Ohio,www.mco.edu
US,Medical College of Pennsylvania and Hahnemann University,www.mcphu.edu
US,Medical College of Wisconsin,www.mcw.edu
US,Medical University of South Carolina,www.musc.edu
US,Meharry Medical College,www.mmc.edu
US,Memphis College of Art,www.mca.edu
US,Menlo College,www.menlo.edu
US,Mennonite College of Nursing,www.mcn.ilstu.edu
US,Mercer University,www.mercer.edu
US,"Mercer University, Cecil B. Day Campus",www.mercer.educbd
US,Mercy College,www.mercynet.edu
US,Mercyhurst College,www.mercyhurst.edu
US,Meredith College,www.meredith.edu
US,Merrimack College,www.merrimack.edu
US,Mesa State College,www.mesastate.edu
US,Messiah College,www.messiah.edu
US,Methodist College,www.methodist.edu
US,Metropolitan State College of Denver,www.mscd.edu
US,Metropolitan State University,www.metro.msus.edu
US,MGH Institute of Health Professions,www.mghihp.edu
US,Miami Dade College,www.mdc.edu
US,Miami University of Ohio,www.muohio.edu
US,Miami University of Ohio - Hamilton,www.ham.muohio.edu
US,Miami University of Ohio - Middletown,www.mid.muohio.edu
US,Michigan School of Professional Psychology,www.mispp.edu
US,Michigan State University,www.msu.edu
US,Michigan Technological University,www.mtu.edu
US,Mid-America Nazarene University,www.mnu.edu
US,Mid-American Bible College,www.concentric.net~rkrieselMBCMBC.shtml
US,Mid-Continent Baptist Bible College,www.mcbc.edu
US,Middlebury College,www.middlebury.edu
US,Middle Tennessee State University,www.mtsu.edu
US,Midland Lutheran College,www.mlc.edu
US,Midway College,www.midway.edu
US,Midwestern State University,www.mwsu.edu
US,Midwestern University,www.midwestern.edu
US,Miles College,www.miles.edu
US,Millennia Atlantic University,www.maufl.edu
US,Millersville University of Pennsylvania,www.millersv.edu
US,Milligan College,www.milligan.edu
US,Millikin University,www.millikin.edu
US,Millsaps College,www.millsaps.edu
US,Mills College,www.mills.edu
US,Mills Grae University,www.mgu.edu
US,Milwaukee Institute of Art and Design,www.miad.edu
US,Milwaukee School of Engineering,www.msoe.edu
US,Minneapolis College of Art and Design,www.mcad.edu
US,Minnesota Bible College,www.mnbc.edu
US,Minnesota School of Professional Psychology,www.aspp.edumn.html
US,Minot State University,www.misu.nodak.edu
US,Mississippi College,www.mc.edu
US,Mississippi State University,www.msstate.edu
US,Mississippi University for Women,www.muw.edu
US,Mississippi Valley State University,www.mvsu.edu
US,Missouri Baptist College,www.mobap.edu
US,Missouri Southern State College,www.mssc.edu
US,Missouri Tech,www.motech.edu
US,Missouri University of Science and Technology,www.mst.edu
US,Missouri Valley College,www.murlin.com~webfxmvc
US,Missouri Western State College,www.mwsc.edu
US,Molloy College,www.molloy.edu
US,Monmouth University,www.monmouth.edu
US,Montana State University,www.montana.edu
US,Montana State University - Billings,www.msubillings.edu
US,Montana State University - Northern,www.msun.edu
US,Montana Tech,www.mtech.edu
US,Montclair State University,www.montclair.edu
US,Monterey Institute of International Studies,www.miis.edu
US,Montreat College,www.montreat.edu
US,Montserrat College of Art,www.montserrat.edu
US,Moody Bible Institute,www.moody.edu
US,Moore College of Art and Design,www.moore.edu
US,Moorhead State University,www.moorhead.msus.edu
US,Moraine Valley Community College,www.morainevalley.edu
US,Moravian College,www.moravian.edu
US,Morehead State University,www.morehead-st.edu
US,Morehouse College,www.morehouse.edu
US,Morehouse School of Medicine,www.msm.edu
US,Morgan State University,www.morgan.edu
US,Morningside College,www.morningside.edu
US,Morris Brown College,www.morrisbrown.edu
US,Morris College,www.scicu.orgmorris
